"R"	"M"	"K"	"name"	"site"	"abn"	"block"	"bvalue"
"1"	0.0705477524158203	-0.0252888312037914	-0.0105117968287364	"ESCRE1328"	1329172	4	1	0.0929274821334105
"2"	0.0969917164590145	NA	NA	"topA"	1331601	13	1	0.0929274821334105
"3"	0.0832804531670768	NA	0.000794087000458535	"yfgA"	2563078	15	2	0.0728349106710418
"4"	0.0421283734751648	-0.00189136559144127	-0.0126010075663185	"IR2051"	2563751	7	2	0.0728349106710418
"5"	0.0721327351372253	-0.0615223195783089	-0.014925615675949	"ycbC"	990184	14	3	0.0719208742688502
"6"	0.0610865441813133	-0.030694664576027	0.00614772147870486	"IR770"	990520	1	3	0.0719208742688502
"7"	0.0618081790976988	NA	-0.00260702264346369	"serB"	4613975	3	4	0.0691444169965224
"8"	0.0580806555390998	NA	NA	"IR3710"	4614120	2	4	0.0691444169965224
"9"	0.0461491979522304	-0.0133372525131371	-0.00921367223089219	"radA"	4614158	10	4	0.0691444169965224
"10"	0.0677257528935806	0.0161616070272978	-0.00197176030539732	"IR3711"	4615528	1	4	0.0691444169965224
"11"	0.0707591997087865	-0.00550300095915503	-0.0190652130042064	"nadR"	4615530	20	4	0.0691444169965224
"12"	0.0661139229464686	0.00670949343075985	-0.00563884802698133	"IR1403"	1732855	8	5	0.0661139229464686
"13"	0.0627852907695572	0.00250324519954795	-0.00129188241494492	"pykF"	1733252	12	5	0.0661139229464686
"14"	0.0171621056134821	-0.00619108674068508	0.00197789021171054	"fnr"	1395961	10	6	0.0484526797748421
"15"	0.0588828711619621	-0.0422960084619706	-0.00634830663642934	"abgB"	1399030	3	6	0.0484526797748421
"16"	0.0476544276704247	-0.011401790301826	-0.0311004397876345	"fabR"	4140929	12	7	0.0481369601026705
"17"	0.0497774442485713	0.00593003546536167	-0.00649447304295882	"ybaL"	473987	10	8	0.0481282441279282
"18"	0.036852951547427	0.012433105415173	-0.0132711909103419	"IR375"	475328	2	8	0.0481282441279282
"19"	0.0154499477369068	0.00819489177985818	0.00234236123217353	"fsr"	476039	10	8	0.0481282441279282
"20"	0.0177608619165468	-0.00100909234334768	-0.00425126981032678	"ushA"	477983	9	8	0.0481282441279282
"21"	0.0343289905510306	-0.0197090105534435	NA	"IR935"	1195823	3	9	0.0437784691654531
"22"	0.0214961219964799	0.00391856055206042	NA	"rffG"	3934591	11	10	0.0404986083745961
"23"	0.0368927150145328	-0.0162502933071242	NA	"rffH"	3935416	6	10	0.0404986083745961
"24"	0.0456612256469936	-0.0159911842520029	NA	"rffC"	3936553	7	10	0.0404986083745961
"25"	0.0446791743683021	NA	NA	"rffA"	3936957	6	10	0.0404986083745961
"26"	0.0221815394865413	-0.0637117031631897	NA	"wzxE"	3938079	10	10	0.0404986083745961
"27"	0.0155855674461085	-0.0200221748799985	NA	"wzyE"	3941711	5	10	0.0404986083745961
"28"	0.0194590887248966	0.00999572752061675	0.0117113030226265	"rffM"	3942133	2	10	0.0404986083745961
"29"	0.034767504439947	-0.0100521190818833	-0.00911295167565359	"ybbO"	490699	8	11	0.0400628279487163
"30"	0.035290139014169	0.0171358381586808	-0.0456405633310692	"yacC"	139503	4	12	0.0394913658487917
"31"	0.039938840605162	-0.0134446712903738	0.00113178909064579	"IR101"	139727	5	12	0.0394913658487917
"32"	0.0159673190485954	-0.0241949126929014	0.0359099805718446	"IR2290"	2871193	6	13	0.0389773756366108
"33"	0.0369056213597675	0.00994487432923918	-0.00238733680148709	"galR"	2871230	14	13	0.0389773756366108
"34"	0.0312546365662653	-0.00950754848913409	0.00199308300529586	"ynfC"	1634265	8	14	0.0361358488292651
"35"	0.0211281380729098	0.0013519496568009	-0.00347446579339427	"yihG"	4024155	9	15	0.0352487652592209
"36"	0.0463319369479541	NA	NA	"IR3233"	4025168	2	15	0.0352487652592209
"37"	0.0209680600759752	-0.0189431084477222	-0.0117150359813387	"cyoE"	417711	12	16	0.0348696686543783
"38"	0.015007608929718	NA	-0.00476643251646336	"cyoD"	418421	8	16	0.0348696686543783
"39"	0.0337708246866027	-0.021759332138132	-0.00656539658571463	"cyoB"	419353	15	16	0.0348696686543783
"40"	0.0325508240163758	-0.0208539186845833	-0.0245925673512598	"cyoA"	421685	7	16	0.0348696686543783
"41"	0.0322446760204495	0.00611939966584656	-0.00940674835260771	"ptsP"	2860809	21	17	0.034085933236553
"42"	0.0265409342409121	0.00139936518134435	-0.0282140649338938	"IR2282"	2863056	1	17	0.034085933236553
"43"	0.0389027557456155	-0.0075951172899178	-0.00239357100929302	"ECB_03715"	3987097	2	18	0.0340019960236276
"44"	0.0192997168576637	-0.0103503253216545	0.000250798895212246	"ysgA"	3988490	4	18	0.0340019960236276
"45"	0.0233371691301109	-0.00825495660216857	0.00573938670536909	"yfaQ"	2275202	10	19	0.0337872532404982
"46"	0.0442373373508856	-0.000698490558905928	-0.00634733149189566	"ECB_02154"	2280390	28	19	0.0337872532404982
"47"	0.0154944203268461	0.00729228039523991	-0.00191809567709133	"yfaA"	2283016	11	19	0.0337872532404982
"48"	0.0349337072939312	0.000532251469263195	-0.0150782334108393	"hyaA"	1050154	5	20	0.0330847474967101
"49"	0.0275378681050466	NA	-0.014768176509018	"hyaD"	1052950	5	20	0.0330847474967101
"50"	0.0238872717954865	0.0188486900366695	-0.0110445336260627	"IR2562"	3198053	3	21	0.0326023856366381
"51"	0.0355074235836887	NA	NA	"IR2563"	3199093	4	21	0.0326023856366381
"52"	0.016571320354129	0.0103720818797241	-0.0188232000272907	"IR1471"	1810635	4	22	0.0319725227612
"53"	0.0294856437039384	-0.0184280556668156	-0.0148051039969475	"ynjA"	1812859	5	22	0.0319725227612
"54"	0.0344594018184616	0.00834693818399526	0.0122020465987423	"ynjB"	1814244	6	22	0.0319725227612
"55"	0.0235099726693983	-0.00775031019033937	-0.00467874054298123	"csgG"	1115443	5	23	0.0318216449640319
"56"	0.0302560589223556	NA	-0.00428604949567212	"csgE"	1117096	2	23	0.0318216449640319
"57"	0.0365184030890609	-0.0100796607821644	0.0256744744281053	"IR860"	1117813	6	23	0.0318216449640319
"58"	0.0190307823554955	-0.00835433577007617	-0.0166482123471719	"csgA"	1119408	7	23	0.0318216449640319
"59"	0.0355815990492369	-0.0144685766847838	NA	"yneG"	1579106	3	24	0.0307539814375861
"60"	0.0162711286026335	-0.00364266327716283	0.000332649252049312	"IR1261"	1580299	5	24	0.0307539814375861
"61"	0.0292678500830453	0.00145471793206516	-0.0132211308635364	"IR3546"	4423268	7	25	0.0302423920616976
"62"	0.0247905031672237	0.010468037548531	-0.00799845299680857	"ytfK"	4423498	2	25	0.0302423920616976
"63"	0.0262940223135714	0.0069993693567278	0.0110219338208764	"ygfX"	2926170	3	26	0.0297971070838485
"64"	0.029584214198117	-0.000769199743631352	-0.012548385001676	"atoD"	2270169	2	27	0.029584214198117
"65"	0.0172378408286655	-0.0105069376657747	0.00827485398042973	"atoA"	2271303	4	27	0.029584214198117
"66"	0.0238871412901494	-0.0221730794035115	-0.00577002647918441	"ccmG"	2242415	4	28	0.0292916525060181
"67"	0.0194761900945112	-0.00307793490028331	-0.00417266947839176	"ccmA"	2247111	4	28	0.0292916525060181
"68"	0.033475998115597	0.00027825893824797	-0.00630757580006804	"napA"	2250257	11	28	0.0292916525060181
"69"	0.0278968706361584	-3.39523314990004e-05	NA	"napD"	2252805	4	28	0.0292916525060181
"70"	0.0236005274498977	0.000348354300994635	-0.00197910857560261	"yafJ"	248948	11	29	0.0292573804472911
"71"	0.0351328395093911	0.0222288055207551	0.011825816239776	"yafK"	249637	4	29	0.0292573804472911
"72"	0.0330902385811813	-0.0230748054121297	-0.0125330284771653	"ESCRE1864"	1853508	4	30	0.029236524899803
"73"	0.0176753838556681	-0.0116692270858257	-0.0118979694687404	"IR1509"	1853974	6	30	0.029236524899803
"74"	0.0332750680168287	-0.0211789594637817	-0.00452375250963418	"IR2451"	3074055	2	31	0.0291206698205685
"75"	0.0243227633567235	-0.0087034873223755	0.0117185880882047	"hybO#1"	3080107	2	31	0.0291206698205685
"76"	0.018583105649411	0.00564509548416727	0.00247149559433578	"betA"	298309	12	32	0.0289723755879242
"77"	0.0324354655674286	0.00731133675727122	-0.000135237408843041	"betB"	300524	7	32	0.0289723755879242
"78"	0.0272030292012547	-0.00544253169415968	-0.00333619208984608	"blc#2"	4356014	7	33	0.0285606898691559
"79"	0.0170197055397897	-2.46433467313093e-05	-0.00168354276599123	"ampC"	4357012	8	33	0.0285606898691559
"80"	0.0299183505370572	-0.015044048114502	-0.00500758001924039	"frdD"	4357719	5	33	0.0285606898691559
"81"	0.0273408077363924	-0.0117644951539609	NA	"plsX"	1162200	6	34	0.028522698507734
